id,video_id,author,comment,published_at,like_count
1265,rQH6J0NyYVo,@menbilove2757,Amen amen kale hiwot yasemalen Abatachen 🙏,2020-06-07T22:46:57Z,0
1266,Dibvgc2bp4A,@fekerelove2546,ፆሙ የሳላም የፈቅር ይሁን,2020-06-07T15:19:36Z,0
1267,Dibvgc2bp4A,@fekerelove2546,"Amennnnn
Amennnnn
Amennnnn",2020-06-07T15:18:25Z,0
1792,2pIRVMttCzk,@hailegtesfa7540,ቃለ ሕይወት ያሰማልን የኔታ ተክሌ,2020-06-07T10:31:48Z,2
1269,zn03CDt6WA4,@genettefera3194,Amen Amen Amen 🙏,2020-06-06T15:52:23Z,0
1270,Qq4ViD46anY,@yegelenegussi9136,Egzeabehare yemesegene,2020-06-01T06:07:56Z,0
1972,bcP5Go0j3sE,@karrotvine5648,የህይወት ቃል ያሰማልን,2020-05-31T15:42:29Z,0
1932,vhho2KYdALM,@andabet,እንዲህ አይነት አለበባስ በሚያምር ዜማ ነው የናፈቀን,2020-05-29T19:11:14Z,0
1815,h7wCOzRdURI,@hanig5682,"Hello, can you also please post “Temirte Hibuat” Be’nibab ? 

Thank you !!!",2020-05-29T00:23:48Z,1
1271,StkFyVBq-ts,@menberelakew2601,Amen Kalhyewtn Ysmalen,2020-05-28T17:19:58Z,0
1272,3MuSDwp1QVE,@terrilegese3012,አሜን አባቶቻችን ፀሎት እና ልመናችሁን እግዚአብሔር አምላክ ይስማችሁ ። እግዚአብሔር አምላክ ከእናቱ ከቅድስት ድንግል ማርያም ጋር ስሙ ዛሬም ወደፊት የተመሰገነ ይሁን አሜን🙏,2020-05-23T01:09:12Z,0
1273,0iLuKINFs4c,@mdemissie4401,Gf#f^f,2020-05-21T12:47:06Z,0
1274,0iLuKINFs4c,@menbilove2757,ABA kale hiwot yasemalen..hanye zmare melkat yasemalen...👏🏿👏🏿👏🏿👏🏿👏🏿,2020-05-21T02:11:45Z,1
1275,sOJrItCRC40,@slicksimon6207,Abune natnael yet alu,2020-05-19T21:33:15Z,0
1276,sOJrItCRC40,@dallasdebremeheretstmichae4601,"ሥርዓተ ማኅሌት ዘግንቦት ቅዱስ ያሬድ ""ግንቦት ፲፩""

የማንኛውም ወርኃ በዓልና ክብረ በዓል ሥርዓተ ማኅሌት መጀመሪያ ""ሥርዓተ ነግሥ""
ስምዓኒ እግዚኦ ጸሎትየ፡ ሃሌ ሉያ ሃሌ ሉያ፡ ወይብጻሕ ቅድሜከ ገዓርየ፡ ሃሌ ሉያ ሃሌ ሉያ፡ ወኢትሚጥ ገፀከ እምኔየ፡ በዕለተ ምንዳቤየ አጽምእ ዕዝነከ ኃቤየ፡ ሃሌ ሉያ ሃሌ ሉያ፡ አመ ዕለተ እጼውአከ ፍጡነ ስምዓኒ፡ ሃሌ ሉያ ሃሌ ሉያ፡ ለዓለም ወለዓለመ ዓለም፡ ሃሌ ሉያ ዘውእቱ ብሂል፡ ንወድሶ ለዘሃሎ እግዚአብሔር ልዑል፡ ስቡሕ ወውዱስ ዘሣረረ ኲሎ ዓለመ፡ በአሐቲ ቃል።

ነግሥ
ሰላም ለአብ ገባሬ ኲሉ ዓለም: ለወልድ ሰላም ወለመንፈስ ቅዱስ ሰላም: ለማርያም ሰላም ወለመላእክት ሰላም: ሰላም ለነቢያት ወለሐዋርያት ሰላም: ለሰማዕታት ሰላም ወለጻድቃን ሰላም።

ዚቅ
ዜኖኩ ጽድቀከ ወነገርኩ አድኅኖተከ: ከሠትኩ ቃላቲከ ለሕዝብከ ኢትዮጵያ: በጸጋሁ ለመንፈስ ቅዱስ ወመሐርክዎሙ አነ: ይቤ ያሬድ ካህን።

መልክዐ ያሬድ
ሰላም ለዝክረ ስምከ ዘተጸውዖቱ መዓር: ወለሥዕርትከ ጽዕድው ከመ ዘጌዴዎን ጸምር: ማኅሌታይ ያሬድ ወነባቤ ሐዋዝ መዝሙር: እመ ኮነ ብርዓ ሊባኖስ ወቀለመ ባሕር: እምኢኀልቀ በተጽሕፎ ዘዚአከ ክብር።

ዚቅ
ያሬድ ማኅሌታይ ለእግዚአብሔር ካህኑ፡ ስብሐተ ትንሳኤሁ ዘይዜኑ፡ ኦሪት ቶታኑ ወወንጌል አሣዕኑ፡ ትርድአነ ነዓ በህየ መካኑ፡ ከመ ፀበል ግሁሣን ፀርነ ይኩኑ።

ወረብ
ያሬድ ""ካህኑ ለእግዚአብሔር""/፪/ /፪/
ትርድዓነ ነዓ በሕየ መካኑ ያሬድ ነዓ ትርድዓነ/፪/

መልክዐ ያሬድ
ሰላም ለአእናፊከ እንበለ ሕፀፅ ወንትጋ: ወለከናፍሪከ ዘነበባ ለቤተክርስቲያን ማኅሌተ ሕጋ: ሊቀ ካህናት ያሬድ መስተሥርየ ጌጋይ ኮናኔ ሥጋ: እለ ኪያከ የአኲቱ ወይዌድሱ እንግልጋ: እምነ ትሩፍ ጸጋከ ኢይኅጥኡ ጸጋ።

ዚቅ
ጸጋ ነሣዕነ ወህይወተ ረከብነ: በኃይለ ጸሎቱ ለያሬድ አቡነ: ኪያከ እግዚኦ ነአኲት ነሢአነ ጸጋ ዘእመንፈስ ቅዱስ።

ወረብ
ጸጋ ነሣዕነ ወህይወተ ረከብነ በኃይለ ጸሎቱ ለያሬድ አቡነ/፪/
ኪያከ ነአኲት ነሢአነ ጸጋ ዘእመንፈስ ቅዱስ/፪/

መልክዐ ያሬድ
ሰላም ለዘባንከ ዘተአጽፈ ክብረ: ወለዕንግድዓከ ዘቦቱ ሐብተ አዕምሮ ኃደረ: ያሬድ ትቤ እንዘ ትዌጥን መዝሙረ: ቀዳሚሃ ለጽዮን ሰማየ ሣረረ: ወለሙሴ አርአዮ ዘይገብር ግብረ።

ዚቅ
ቀዳሚሃ ለጽዮን ሰማየ ሣረረ: ወበዳግም አርአዮ ለሙሴ: በከመ ይገብር ግብራ ለደብተራ።

ወረብ
ቀዳሚሃ ለጽዮን ሰማየ ሣረረ/፪/
ወበዳግም አርአዮ ለሙሴ በከመ ይገብር ግብራ ለደብተራ/፪/

መልክዐ ያሬድ
ሰላም ለልብከ ዘአፈድፈደ ጥበበ: ወለኲልያቲከ ካዕበ: አንቀጸ ብርሃን ያሬድ አመ ወጠንከ ነቢበ: በመቅደሰ አክሱም ሰኮናከ ዘበማየ ጸጋ ተሐጽበ: መጠነ ዓመት እምነ ምድር ልዑለ ተረክበ።

ወረብ
ያሬድ አመ ወጠንከ ነቢበ አንቀጸ ብርሃን/፪/
መጠነ ዓመት ሰኮናከ ልዑለ ተረክበ እምነ ምድር/፪/

ዚቅ
ውስተ ሰማያት ተመስጠ ግብተ: እምነ ሱራፌል ነሥአ ስብሐተ: ትንሣኤሁ ለወልድ ያሬድ ከሠተ: ተለዓለ መልዕልተ እምነ ምድር አመተ: እንዘ የኃሊ ዘድንግል ማኅሌተ።

መልክዐ ያሬድ
መዝሙረ ማኅሌት ሐዋዝ ዘመዋዕለ ክረምት ወሐጋይ: ዘመፀው ወዘፀደይ: ዘሠራዕከ ያሬድ ካህነ ዝማሬ ሠናይ: ሰላምየ ድሉ እግዚኦ መካልየ ልዑል ሰማይ: አኮ ዘወርቅ ወብሩር ጽሩይ።

ዚቅ
ተወከፍ ጸሎተነ ውስተ ኑኃ ሰማይ: ወስዕለተነ ከመ መዓዛ ሠናይ: ተወከፍ ጸሎተነ ውስተ ኑኃ ሰማይ።

ወረብ
ተወከፍ ጸሎተነ ""ውስተ ኑኃ ሰማይ""/፪//፪/
ወስዕለተነ ""ከመ መዓዛ ሠናይ""/፪//፪/

መልክዐ ሐና
ሰላም ለአጥባትኪ ውስተ ምሥዋዓ ሕግ ጠረጴዛ: ሀሊበ ቅዳሴ ንጹሐ እለ ከመ ፈለግ አውኃዛ: እምቅንዓተ ዓለም ሐና ዘምግባረ ጠዋይ ግዕዛ: አግዕዝኒ እግዝእትየ ወኩንኒ ቤዛ: ከመ በደሙ ክርስቶስ ለሔዋን አግዓዛ።

ዚቅ
ለዛቲ ብእሲት ሠረቀ ላዕሌሃ ብዕለ ጸጋሁ ለአብ: ወአግዓዛ እምዕኩይ ውስተ ሠናይ: እሞት ውስተ ህይወት: ወረሰየ ይዝክሩ ስማ ውስተ ኲሉ ምድር።

ማኅሌተ ጽጌ
በትረ አሮን ማርያም ዘሠረጽኪ እንበለ ተክል: ወጸገይኪ ጽጌ በኢተሰቅዮ ማይ ወጠል: ወበእንተዝ ያሬድ መዓርዒረ ቃል: ምስለ ሱራፌል ይዌድሰኪ ወይብል: ሐጹር የዓውዳ ወጽጌረዳ በትዕምርተ መስቀል።

ዚቅ
ናስተበቊአከ በእንተ ቃለ መዓርዒር ዘሱራፌል: ወበእንተ መዓዛ ውዳሴከ ለማርያም: ንስዕለከ ዝስኩ ማኅሌታይ ያሬድ።

ምልጣን
አልቦ እምቅድሜሁ ወአልቦ እምድኅሬሁ ማኅሌታይ ሰብእ ዘከማሁ: ያሬድ ካህን ለክርስቶስ ሰበከ ትንሣኤሁ: ኢየዓዱ እንስሳ ወሰብእ እምነ ሠላስ ዜማሁ።

እስመ ለዓለም
እምድኅረ ተንሥአ እሙታን መልዓ ስብሐቲሁ በጽዮን: ወተነግረ በመኃልየ መኃልይ ዘቤተክርስቲያን: በዘተሰምዩ ውሉዱ ውሉደ ብርሃን: ይኬልሕ ከመ ሱራፌል: ወጒህና ቃሉ ከመ ቃለ ቀርነ: አማን ጳዝዮን ዕንቊ ብርሃን ያሬድ ካህን።",2020-05-19T09:02:32Z,0
1277,H0H2Z4OE6HI,@maregeneshnurye3727,አባታችን ቃል ሕይወትን ያሰማልን።,2020-05-16T02:12:26Z,0
1662,NEqRNY-V_OM,@ተዋህዶናይዘለዓለምቤተይ,"ቃለ ሕይወት መምህር 
ኣርባዕት በዜማ ባካቹ",2020-05-12T12:15:47Z,4
1278,IoZXFoUJXDI,@yaminyaminey606,Amen,2020-05-09T15:03:14Z,0
2184,P55sE2Blv20,@Ethiodriverstube,"አርባእት፡ አርያም፡ ሰልስት .....
.እንፈልጋለን",2020-05-09T10:21:03Z,2
2185,P55sE2Blv20,@Ethiodriverstube,ቃለ ህይወት ያሰማልን ፡በእድሜ በጸጋ ይጠብቅልን,2020-05-09T10:18:36Z,2
1610,omyabxrQ-xA,@Ethiodriverstube,ቃለ ህይወት ያሰማልን,2020-05-09T10:08:52Z,0
1852,YZHIPDY35k8,@Ethiodriverstube,ስለ እመቤታችን አርባእት አርያም ሰልስት ካለ የት እንደሚገኝ ብዙ ሰው ነው የሚፈልገው,2020-05-09T09:33:37Z,0
1279,qTvu4FNcfVE,@alemtsehaydejene5080,AMEN,2020-05-08T22:56:07Z,0
1280,y0hrHmfM07s,@ruthgirma3437,Amen,2020-05-06T00:22:22Z,0
1281,aJKa62Vo9wM,@astersharew5771,Amen. Amen,2020-05-05T19:33:22Z,0
1282,aJKa62Vo9wM,@astersharew5771,Amen,2020-05-05T19:16:07Z,1
1283,aJKa62Vo9wM,@astersharew5771,Thanks 🙏,2020-05-05T19:14:30Z,1
1284,aJKa62Vo9wM,@astersharew5771,Amen.    Amen 🙏,2020-05-05T19:12:57Z,1
1288,Mx5zOKbkrgM,@menbilove2757,Abetu Geta woyee yenn kene melselen 🙏,2020-05-05T16:54:59Z,0
1733,qoYmwm4Ty0U,@adaneadane2604,ቃለህይወትን ያሰማልን,2020-05-04T12:19:37Z,1
2318,Siof4yWaE-o,@abebashiferawe7076,በእውነት እግዚአብሔር ይስጥልን ግሩም ነው።,2020-04-30T09:10:26Z,0
1995,ta6IxY3o66o,@mikyyoo9709,ሀገሩ ለጻድቅ,2020-04-27T12:01:32Z,1
1628,nBX6oAtMLI8,@semererezene9045,is there any way to learn online?,2020-04-26T18:19:55Z,0
1287,lvB-XujPVHY,@astersharew5771,አሜን    አሜን   አባቶችና,2020-04-24T05:40:16Z,0
1663,NEqRNY-V_OM,@zemenubegosew1705,አሜን አሜን አሜን...tena ena edme istiln በውነቱ በታም ደስ የሚያስብል እና ትሩ ነገርን ነውና እግዚአብሔር ይመስገን .,2020-04-22T11:34:46Z,1
1709,Q25cQnVUTCQ,@zacnfl,🙏🏾🙏🏾🙏🏾,2020-04-17T15:02:05Z,0
1602,Y_ndBBcWNmA,@deaconweldeyesus,እግዚአብሔር ይስጥልን! መልክአ ማርያምና ኢየሱስ በዜማ ብትቀርጹልን በጣም ደስ ብሎን ነበር!,2020-04-13T16:52:25Z,1
1611,omyabxrQ-xA,@-felegehewot8745,አባታችን ጸሎተ ሃይማኖት በዜማ ቢለቁልን ከፈለጉም ከነ ዝማሜው,2020-04-03T06:54:27Z,0
1629,nBX6oAtMLI8,@merigetasenaysenshaw9152,Excellent song God bless you,2020-03-31T13:16:41Z,0
2343,_ZE8tADdgno,@hagazibirhanu2261,ዕድሜና ጤና ይስጥልኝ።,2020-03-30T14:43:50Z,2
1618,4CyEepcDL94,@teklehaymanotgebrehiwet9640,ቃለ ህይወት ያሰማልን,2020-03-27T20:13:45Z,2
1614,olRW-l4KnLM,@amanuelluel3995,Egezabihre yesethlhne abatachen,2020-03-27T12:26:33Z,1
1615,olRW-l4KnLM,@ethieltube2130,እግዚአብሔር ያክብርልን መምህር አጥንትን የሚያለመልም የመላዕክትን ጣዕመ ዝማሬ ያሰማልን,2020-03-26T07:08:06Z,2
1619,4CyEepcDL94,@ethieltube2130,ዝማሬ መልዕክትን ያሰማልን መምህራችን እና በዚህ ላይ የተሳተፋችሁ ሁሉ። ይሚቀጥሉትንም ሳምንታት መዝሙሮች ቀደም ብለው ቢጫኑልን እስከ እሁድ ለመቀጸል ይረዳናል።,2020-03-24T01:56:27Z,3
1676,RZG_alkq9Ps,@birhanuhaile8757,ቃለ ህይወት ያሰማልን ትርጉሙም ይጻፍበት,2020-03-14T19:30:55Z,0
1677,RZG_alkq9Ps,@aleema9071,አሜን አሜን አሜን ቃለ ህወት ያሰማልን አሜን ፫,2020-03-14T05:13:47Z,0
1625,9wSReSrsJP8,@merhawieyob2899,መምህር ናይ ኣጎልግለት ዘበንኩም  ይባርካ ዕድመ ጥዕና የሃበልና  ፈጣሪ,2020-03-12T14:56:16Z,3
1626,9wSReSrsJP8,@ኤልማስተለመን,qal hewat yesmalna,2020-03-12T13:37:17Z,2
1688,sgsVLDp7afI,@teklehaymanotgebrehiwet9640,ቃለ ህይወት ያሰማልን,2020-03-11T17:29:08Z,0
1630,nBX6oAtMLI8,@yitagesuderkeyimanu4004,ቃለ ሕይወት ያሰማልኝ,2020-03-11T16:54:37Z,1
1743,R6Zy_zB1BYU,@helenyemane2698,ክብር ምስጋና ለ ቅዱስ ኡራኤል አባታችን ይሁን,2020-03-08T13:12:34Z,1
1678,RZG_alkq9Ps,@shaledeaconasnakewoldegebr8764,የግእዝ ቅኔ ምራት ቢለቁልን ደስ ይለናል,2020-03-08T07:56:51Z,0
1679,RZG_alkq9Ps,@shaledeaconasnakewoldegebr8764,ቃለ ህይወት ያሰማልን መምህር  የግእዝ ቅኔ ምራት ቢለቁልን ደስ ይለናል,2020-03-08T07:52:04Z,0
1664,NEqRNY-V_OM,@newayyilma9936,በጣም እናመሰግናለን ቃለ ሕይወት ያሰማልን,2020-03-07T13:41:32Z,2
1665,NEqRNY-V_OM,@merigetasenaysenshaw9152,God bless you Memehrene,2020-03-06T07:22:03Z,0
1666,NEqRNY-V_OM,@abadi7133,በጣም እናመሰናለን መምህራችን:: በተለይ ከነምልክቱ ስለ ለቀቃችው በጣም ጥሩ ኣድርገን ልንከታተለው እንችላለን:: እግዚአብሔር ረጅም ዕድሜና ጥዕና ይስጣችው::  you will receive your treasures from God in heaven.,2020-03-05T21:24:48Z,11
1667,NEqRNY-V_OM,@matigb12ye54,ቃለ ህይወት ያሰማልኝ,2020-03-05T18:22:39Z,3
1680,RZG_alkq9Ps,@teklehaymanotgebrehiwet9640,በውነት ቃለ ህይወት ያሰማልኝ,2020-03-05T18:07:50Z,0
1668,NEqRNY-V_OM,@efreamgbregrgish3835,ቃለ ሂወት ያሰማልን ኣባ ሊቀ ጠበብት,2020-03-05T17:32:36Z,4
1681,RZG_alkq9Ps,@yonasberhane3795,ኣማን ባኣማን ድንቅ ነው,2020-03-04T19:31:03Z,0
1682,RZG_alkq9Ps,@original5260,መምህር፡ዓስበ፡ጻማከ፡ተሴሰይ፡ባዕለ፡ጸጋሁ፡ይሀብከ፡ዘ.ገ.መ.ኣምላክ።!,2020-02-29T18:41:12Z,3
1683,RZG_alkq9Ps,@petrosmichael8242,Amen zimare melaet yesmalna,2020-02-29T16:26:02Z,0
2186,P55sE2Blv20,@hagazibirhanu2261,"ቃለህይወት ያሰማልን
መምህራችን።",2020-02-29T13:32:15Z,3
2394,r05hPTKu8gs,@ኢትዮጵያኦርቶዶስ,ቃለ ሐይዉት ያሰማልን,2020-02-29T09:08:45Z,3
1674,kXInuQKO3qI,@bemenunmeslechmenukemake1302,ዝማሬ መላእክት ያሰማልን። ኣባታችን ኣራራይ እና ሰላም ብቱሞልእልን ኣባታችን።,2020-02-29T03:52:00Z,1
1684,RZG_alkq9Ps,@siemdesale5067,"ኣሜን ኣሜን ኣሜን ዝማሬ መላእክት የስመዓልና ቅኔ ቅዱስ ያሬድ መዝሙር ቅዱስ ዳዊት ዝተቀበለ ይቀበለልኩም
መርጌታ ሲራክ ዘክሩነ በጸለትኩም ለወልድኩም ወልደ ሴም።",2020-02-28T21:25:45Z,3
1695,J8YM2ztrxXY,@teklehaymanotgebrehiwet9640,ቃለ ህይወት ያሰማልን,2020-02-27T21:12:29Z,3
2302,9tKPgM28WYY,@hanaethiopiaethiopia2920,አምላክ ቃለ ህይወት ይሥማልን,2020-02-26T21:54:40Z,2
1973,bcP5Go0j3sE,@tizazuadamu4349,ርግዚአብሀር ዪመስገን  አንደበቲን የፈተረ ፈታሪ እርሱ ነወና,2020-02-26T16:58:09Z,0
1689,sgsVLDp7afI,@atnaseaayinie9275,ቃለ ሂወት ያሰማልን .,2020-02-26T10:48:57Z,0
1696,J8YM2ztrxXY,@yoelboybeyene8291,Can you ask them to do zimame for the mezmurs to come,2020-02-23T12:08:43Z,2
1690,sgsVLDp7afI,@dirrubegame3102,AMEN AMEN AMEN,2020-02-23T04:01:29Z,1
1691,sgsVLDp7afI,@zemedebaytabr5113,ቃለ ሂወት ያሰማልን  መምህራቺን,2020-02-22T20:02:49Z,0
1702,J3MQA5lNMIE,@ቃልካንእግረይመብራህቲንመ,ቃል ሂወት የሥማዓልና,2020-02-21T02:14:44Z,0
2116,wfk5qMVnK08,@original5260,"ይሀብከ ብዕለ ጸጋሁ
ኣምላኮ ለሚካኤል
ሊቅ ኣቡነ።",2020-02-20T09:44:39Z,1
1703,J3MQA5lNMIE,@danieltesfahanes5482,ቃለ ሂወት የስማልን ሊቀ ጠበብት,2020-02-13T15:51:26Z,0
1704,J3MQA5lNMIE,@diyakonmeseret8198,ኣባታችን ቃለ ሂወት ያሰማልን,2020-02-13T07:42:07Z,1
1717,HxItWqCqQ7Q,@ውቢትኢትዮጵያዊት,ዝማሪ መላእክት ያሰማልን ዋሳፕ ግሩፕ አለ መማር ስለ ምፍልግ አሰገቡኝ,2020-02-12T14:58:46Z,1
1718,HxItWqCqQ7Q,@bereketwaleligne1783,ሊቀ ጠበብት እድሜና ጤና ይስጣቹ ፈጣሪ  ኦ ሊቀ ጠበብት ወያስምዕከ ቃለ ሕይወት ።,2020-02-07T18:57:54Z,1
1710,Q25cQnVUTCQ,@sidraentertainment403,https://youtu.be/9j5ZThpb_28,2020-02-07T10:52:17Z,0
1719,HxItWqCqQ7Q,@majorasmerom1794,ሊቀ ጠበብት ተኪአ ሲራክ በታሚ ጽቡቅ ወረብ ኖው ዕድመን ጥዕናን ትስጥልኝ ኪዳነ ምህረት ኣንተ ኮ ትጉህ ኣገልጋሊ ክርስቶስ ኖው በርትእ እኔ ኮ ደስ ኢልኛ,2020-02-06T11:31:07Z,2
1711,Q25cQnVUTCQ,@efreamgbregrgish3835,ዉድ ኣባቴ እንኳን ደህና መጣቹ ቃለ ሂወት ያሰማልን ረጂም እንድሜና ትልቅ ጤና ይስጣቹ እግዚኣብሔር ከሳቹ ጋር ይሁን,2020-02-05T20:39:21Z,1
1712,Q25cQnVUTCQ,@abrahamtesfom2361,ኣሜን ዝማረ መላኢት የስማልና ማህለትካ ይቀበለልካ ሊቀ ጠቢባን ኣብ ጾሎትካ ዝክረኒ,2020-02-05T15:18:06Z,1
1974,bcP5Go0j3sE,@hanaethiopiaethiopia2920,አሜን አሜን አሜን ቃለ ህይወት ይሥማልን,2020-02-04T20:10:20Z,3
1902,yiS7SpT9pVc,@hanaethiopiaethiopia2920,አሜን አሜን አሜን ቃለ ህይወት ይሥማልን,2020-02-04T19:28:44Z,5
1720,HxItWqCqQ7Q,@efreamgbregrgish3835,ዉድ ኣባቴ ሊቀ ጠበብት እድሜና ጤና ይስጣቹ ፈጣሪ,2020-02-04T07:10:27Z,3
2071,LY2JPLBSYqw,@kidistnigussie9338,Sorry I'm back again :) Do you have the English translation for this one?,2020-02-04T04:35:13Z,1
1721,HxItWqCqQ7Q,@kesisserebeazezew7287,እግዚአብሔር የሐብከ ዘከመ ልብከ ኦ ሊቀ ጠበብት ወያስምዕከ ቃለ ሕይወት ።,2020-02-04T04:31:20Z,5
1722,HxItWqCqQ7Q,@petrosmichael8242,Amen zimare melaet yesmalna,2020-02-04T03:41:58Z,2
1751,3O8RDEH7dfk,@amarekassaye9536,ቃላት ያሰማልን,2020-02-01T01:53:52Z,1
1752,3O8RDEH7dfk,@yonasberhane3795,ኣሜን፡ኣሜን፡ኣሜን፡ሊቅ መምህርና የነታ ትኪለ ሲራክ ቃለ ሂወት የስምዓልና,2020-01-31T18:40:11Z,1
1734,qoYmwm4Ty0U,@yonasberhane3795,እግዚኣብሄር ኣምላክ ጸጋ በዲበ ጸጋ ይጸግኩም,2020-01-31T18:18:59Z,0
1735,qoYmwm4Ty0U,@helengirma3534,LONG LIVE OUR FATHERS.,2020-01-31T02:30:10Z,5
1736,qoYmwm4Ty0U,@efreamgbregrgish3835,ቃለ ሂወት ያሰማልን በጣም በጣም ኣመሰግናለው እድሜና ጤና ይስጣቹ ዉድ የእግዚኣብሔር ልጅ,2020-01-30T22:13:45Z,2
1737,qoYmwm4Ty0U,@habenbrhane1841,ቃል ሂወት ያሰማለን እንቁ የተዋህዶ መምህር,2020-01-30T21:01:44Z,2
1738,qoYmwm4Ty0U,@alk77temesgen77,Amen amen amen kalehiwet yesmealna mergeta edmen tenan yhabelna,2020-01-30T17:53:43Z,3
1739,qoYmwm4Ty0U,@petrosmichael8242,Amen zimare melaet yesmalna,2020-01-30T17:28:03Z,1
2000,6xJfT_8EDwM,@gashawbimrew7534,እግዚአብሔር ይመስገን አባታችን ቃለ-ሕይወትን ያሰማልን አባታችን,2020-01-30T07:48:59Z,1
1744,R6Zy_zB1BYU,@desalegebreyohanes8616,100% abizhu ybarkum egziabhier brukey.,2020-01-29T16:53:02Z,0
1753,3O8RDEH7dfk,@yonasberhane3795,ኣሚን ሊቃውንት ይሓልወልና ኣምላክ ጸግኡ የብዝሓልኩም  መምህር ተክሌ  ብጣዕሚ ጥዑም ወረብ  ደስ ዝብል  ኣጆኪም በርትዑ,2020-01-28T23:37:31Z,2
1754,3O8RDEH7dfk,@petrosmichael8242,Amen zimare melaet yesmalna,2020-01-28T15:14:20Z,2
2038,I8v8SgSPvRQ,@petrosmichael8242,Amen zimare melaet yesmalna,2020-01-28T15:01:17Z,1
1755,3O8RDEH7dfk,@abrehamkbreab8181,ቃለ ሂወት ያስማልን በእሜ ጸጋ,2020-01-28T14:28:03Z,3
1756,3O8RDEH7dfk,@teklehaymanotgebrehiwet9640,መምህራችን ቃለ ህይወት ያስማልን እግዛብሄር ይጠብቅልን,2020-01-27T18:53:49Z,3
1766,HcqTr3Y06G0,@bereketberhe2642,Amen Amen Amen qale hiwet yesmealn yene geta xegahun yebzhan berekett ena  qdus chrqos  msle emu lehulachn yhunaln Amen.,2020-01-27T14:49:19Z,0
1757,3O8RDEH7dfk,@dendenmebrahtom3881,መምህራችን ቃል ህይወት የስማልኝ በእድሜ በጸጋ ይጠብቅል👏👏👏,2020-01-27T13:19:48Z,2
1758,3O8RDEH7dfk,@zemedebaytabr5113,ቃለ ሂወት የስምዓልና   ኣባታችን,2020-01-27T09:44:21Z,2
1748,wqKyJw2Sztk,@SirakKahsayKibrom,Selam    qinye   sdeduna,2020-01-27T08:50:30Z,0
1836,9C3lnvElC2M,@zelalemhailu9027,የዓመቱን ወረቦች በአንድ ላይ ብትለቅ በጣም ምርጥ ነው?,2020-01-27T07:58:11Z,0
1975,bcP5Go0j3sE,@filmonadebretsion3500,"ቃለ ሕይወት ያሰማልን።
ከቻሉ ክብር ይእቲ ቢመሉልን (record) ጥሩ ነበር።",2020-01-26T23:11:09Z,5
1749,wqKyJw2Sztk,@zemedebaytabr5113,"ሊቀ ጠበብት  ማኣርኢረ ቃል  
ቃለ ሂወት ያሰማልን",2020-01-26T18:46:23Z,1
1770,I3Fm_N1XyI0,@deaconweldeyesus,ቃለ ሕይወት ያሰማልን የኔታ! ለእናንተም እግዚአብሔር ይስጥልን ብዬ አመሰግናችኋለሁ!,2020-01-26T13:45:46Z,2
1759,3O8RDEH7dfk,@efreamgbregrgish3835,እስመ ለኣለም እና ምልጣን ፈልገን ነበር እንዱም ዝማሜ,2020-01-25T23:38:32Z,2
1760,3O8RDEH7dfk,@efreamgbregrgish3835,ቃለ ሂወት ያሰማልን,2020-01-25T23:37:49Z,4
1763,CfDX2CiNOsU,@ገየ,ቃለ ሂወት የስመዓልና መምህር እግዚኣብሄር ጸጉኡ የብዘሓልኩም,2020-01-24T21:41:52Z,3
2001,6xJfT_8EDwM,@abbyaklilu1883,ጫጫታው ትምህርቱ እንዳይሰማ እንቅፋት ሆንዋል አርሙ,2020-01-24T15:01:35Z,1
1767,HcqTr3Y06G0,@ገየ,ቃለ ሂወት የስመዓልና መምህር ናይ ኣስተርእዮ ማርያም ወረብ ከኣ ንጽበ ኣለና,2020-01-24T14:08:57Z,1
1816,h7wCOzRdURI,@gezahignfentahun4285,"Memherachin ybertulin, Egziabhere be betu yenurlin, ena ymiteykachu gen ye seatet zema k majemeriya esk fitsemia kelechu esti lakulign, be tihitina etaykalhugn, Yenta.",2020-01-24T13:38:56Z,1
1768,HcqTr3Y06G0,@fisihasilassie4799,በርቱ በርቱ እግዚአብሔር ቃለህይወትን ያሰማልን,2020-01-24T08:37:36Z,1
1771,I3Fm_N1XyI0,@መሃርኒድንግል,Amen Amen Amen Kale hiwet ysmalna,2020-01-23T22:10:09Z,1
1776,wnfCWY-1JbU,@teklehaymanotgebrehiwet9640,ቃለ ህይወት ያሰማልኝ ይጥእም ቃለከ እምኣስካለ ወይን,2020-01-22T16:16:25Z,2
1976,bcP5Go0j3sE,@zacnfl,Thank you,2020-01-21T22:24:55Z,1
2359,qizjVntBeXg,@SirakKahsayKibrom,Ok  qiny   sdeduna,2020-01-21T20:48:33Z,0
1783,DWgjc6djWnY,@demissewhaile6244,Saint Yared,2020-01-20T07:50:12Z,3
1784,DWgjc6djWnY,@menbilove2757,Leke tebabet zmare melkat yasmalen bewent Grum zemare,2020-01-19T17:57:32Z,3
1837,9C3lnvElC2M,@zreyeleyfqri6737,"Thanks My Father For sharing this Hollay Song GBU keep it Go head,
I,m from Eritrea.",2020-01-19T06:12:54Z,4
1817,h7wCOzRdURI,@teklehaymanotgebrehiwet9640,መምህራችን ስለቅዱስ ቃሉ ቃለ ህይወት ያሰማልን ዝማሬ መላእክት ያሰማለን,2020-01-18T19:59:39Z,2
1818,h7wCOzRdURI,@helengirma3534,amen amen ere endet des yelal.,2020-01-17T19:47:02Z,2
